id	name	popularity	available_markets	release_date	total_tracks
35lcJMXPJ00gMqMdKo7iFK	3 1 0 7 (feat. Duongg & Nâu)	47	183	2020-05-11	1
17lXlOSU0tkeOIpYJ9xasE	in the dark	40	184	2020-02-20	2
38rXnQ4McNlZGTA3WNPNc1	Dù Cho Mai Về Sau	46	183	2020-11-17	2
3euz4vS7ezKGnNSwgyvKcd	Positions	81	183	2020-10-30	14
26jN76TbwKh8wHd7DY27hf	Blue Tequila	39	92	2020-08-27	2
1OojCidx0eoPKch2M0Kz31	HELP EVER HURT NEVER	78	178	2020-05-20	11
7C3WHnNZ5zcUutPtsB7KjD	Đi Về Nhà	49	183	2020-12-20	1
1D5q4yg90UnV6e4sMRuLzz	Muốn Nói Với Em	41	183	2020-06-06	2
5vJ5JDNypTPlAc5yv3du8s	Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies)	50	183	2020-12-29	1
3euz4vS7ezKGnNSwgyvKcd	Positions	81	183	2020-10-30	14
0Vw8JSu2raGD3tKl5qKFwc	Bông Hoa Đẹp Nhất	41	183	2020-09-12	1
5O0csa2fMgpO8DwEhwThRV	bao tiền một mớ bình yên?	52	183	2020	1
5aoGeA25QuLumgivwYZ29b	Chờ Đợi Có Đáng Sợ	45	183	2020-07-20	2
6nYfHQnvkvOTNHnOhDT3sr	BE	78	182	2020-11-20	8
4LO3n3uH8Iu6xi09nh2u9i	24h	41	184	2020-10-28	1
57pRPLUQbHjxkNDm8wxVVC	Bất Chấp	39	183	2020-10-13	1
1F0Bv3kIks6u0esYZP0q46	Bất Bình Thường	45	184	2020-04-01	2
0izHbyAAjxFR60XtvPiz0u	Chỉ Còn Ta Và Ta Giữa Trời	40	184	2020-05-30	1
7FEh6eJumH2tqhXKfQ5Tul	Cứ Chill Thôi	49	183	2020-07-11	1
6nYfHQnvkvOTNHnOhDT3sr	BE	78	182	2020-11-20	8
3GZFFLWF9rsD7Jqrdy5BuR	100 Years Love	39	183	2020-01-21	1
510WT3clDw7bTqUcorerQX	Gác Lại Âu Lo	47	183	2020-07-25	2
0vyG4FyBIHURVJjQT0RDvG	Abyss	62	184	2020-12-03	1
2CMlkzFI2oDAy5MbyV7OV5	Kid Krow	82	178	2020-03-20	12
3Qj2vsFzmaB8jcH6Q60WIG	The Prelude	63	183	2020-07-17	6
4yP0hdKOZPNshxUOjY0cZj	After Hours	88	183	2020-03-20	14
4tHnhcKAaAaD83UfrTvUPt	dreAMEE	50	184	2020-06-28	10
0sR2OYG6Rh4RSHck3DvAWK	Dù Cho Mai Về Sau (Acoustic Version)	43	183	2020-01-12	2
5xduxfrnEQpYdH54ilWMAN	The Playah	45	183	2020-12-15	3
4c0kP5hJrKy9QrN6DgSWKJ	Có Em Đời Bỗng Vui	41	183	2020-02-07	1
2wlUnZuVsUWqyfSY0aM1li	Sao Em Lại Tắt Máy?	44	183	2020-11-21	1
5luCD1OBB8iHHhaSaOLHGz	Chuyện Rằng	47	184	2020-08-08	2
4yP0hdKOZPNshxUOjY0cZj	After Hours	88	184	2020-03-20	14
0v7y0tr3mKZ4kZXFVRhTMS	25	47	184	2020-12-16	9
7Aifj5a3xjW2k9E3sEREtV	dreAMEE (acoustic)	45	183	2020-12-15	7
7IdG4xrMfL4aXC3P4jhyDm	gop	40	183	2020-11-16	4
6eh6Z1QNkcp7k0wsbAu6zX	Mây Lang Thang	41	183	2020-02-02	1
5eZM5D8F9yNZvsE4uC2l1s	Bước Qua Mùa Cô Đơn	44	183	2020-12-10	1
11usBN9oLbxkDegtx4ilUW	Đường Tôi Chở Em Về	43	183	2020-07-03	1
5mIp41bAjfCpYSCompU7cE	Berlin	41	183	2020-02-12	1
4UEbczuNRxEy7SGJTrfEBd	To The Moon	45	184	2020-07-07	1
738A5dZVHTynH0sfeL87KV	CÓ CHẮC YÊU LÀ ĐÂY	45	183	2020-07-06	1
6oT0WOEPWOxsa2Vmnkxwxa	Chúng Ta Của Hiện Tại	50	183	2020-12-20	1
0jWo3TGNLOB9DbIed4gFpt	Chán Gái 707	40	183	2020-09-29	1
5mUdh6YWnUvf0MfklEk1oi	Stuck with U	71	183	2020-05-08	1
2elrGKavY9BbIbk9ZMnsdW	Bật Nhạc Lên	42	183	2020-06-12	1
2Uejuvo8WwGMH3hUe8NGsO	Thích Quá Rùi Nà	47	184	2020-03-24	1
6jz6E152RTO3RfyjmdpAri	Okeokeoke	40	183	2020-11-09	1
56sZf01q5Ih5jXICYyslq7	tâm trạng tan hơi chậm một chút	46	183	2020-05-17	4
1tCQC9HuRvujLuSe2sgf2S	Past Lives	60	184	2020-09-21	1
35lcJMXPJ00gMqMdKo7iFK	3 1 0 7 (feat. Duongg & Nâu)	47	183	2020-05-11	1
17lXlOSU0tkeOIpYJ9xasE	in the dark	40	183	2020-02-20	2
38rXnQ4McNlZGTA3WNPNc1	Dù Cho Mai Về Sau	46	183	2020-11-17	2
3euz4vS7ezKGnNSwgyvKcd	Positions	81	183	2020-10-30	14
26jN76TbwKh8wHd7DY27hf	Blue Tequila	39	92	2020-08-27	2
1OojCidx0eoPKch2M0Kz31	HELP EVER HURT NEVER	78	179	2020-05-20	11
7C3WHnNZ5zcUutPtsB7KjD	Đi Về Nhà	49	183	2020-12-20	1
1D5q4yg90UnV6e4sMRuLzz	Muốn Nói Với Em	41	184	2020-06-06	2
5vJ5JDNypTPlAc5yv3du8s	Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies)	50	184	2020-12-29	1
3euz4vS7ezKGnNSwgyvKcd	Positions	81	184	2020-10-30	14
0Vw8JSu2raGD3tKl5qKFwc	Bông Hoa Đẹp Nhất	41	184	2020-09-12	1
5O0csa2fMgpO8DwEhwThRV	bao tiền một mớ bình yên?	52	183	2020	1
5aoGeA25QuLumgivwYZ29b	Chờ Đợi Có Đáng Sợ	45	183	2020-07-20	2
6nYfHQnvkvOTNHnOhDT3sr	BE	78	182	2020-11-20	8
4LO3n3uH8Iu6xi09nh2u9i	24h	41	184	2020-10-28	1
57pRPLUQbHjxkNDm8wxVVC	Bất Chấp	39	184	2020-10-13	1
1F0Bv3kIks6u0esYZP0q46	Bất Bình Thường	45	183	2020-04-01	2
0izHbyAAjxFR60XtvPiz0u	Chỉ Còn Ta Và Ta Giữa Trời	40	183	2020-05-30	1
7FEh6eJumH2tqhXKfQ5Tul	Cứ Chill Thôi	49	183	2020-07-11	1
6nYfHQnvkvOTNHnOhDT3sr	BE	78	182	2020-11-20	8
3GZFFLWF9rsD7Jqrdy5BuR	100 Years Love	39	183	2020-01-21	1
510WT3clDw7bTqUcorerQX	Gác Lại Âu Lo	47	184	2020-07-25	2
0vyG4FyBIHURVJjQT0RDvG	Abyss	62	183	2020-12-03	1
2CMlkzFI2oDAy5MbyV7OV5	Kid Krow	82	178	2020-03-20	12
3Qj2vsFzmaB8jcH6Q60WIG	The Prelude	63	183	2020-07-17	6
4yP0hdKOZPNshxUOjY0cZj	After Hours	88	184	2020-03-20	14
4tHnhcKAaAaD83UfrTvUPt	dreAMEE	50	183	2020-06-28	10
0sR2OYG6Rh4RSHck3DvAWK	Dù Cho Mai Về Sau (Acoustic Version)	43	184	2020-01-12	2
5xduxfrnEQpYdH54ilWMAN	The Playah	45	183	2020-12-15	3
4c0kP5hJrKy9QrN6DgSWKJ	Có Em Đời Bỗng Vui	41	184	2020-02-07	1
2wlUnZuVsUWqyfSY0aM1li	Sao Em Lại Tắt Máy?	44	183	2020-11-21	1
5luCD1OBB8iHHhaSaOLHGz	Chuyện Rằng	47	184	2020-08-08	2
4yP0hdKOZPNshxUOjY0cZj	After Hours	88	184	2020-03-20	14
0v7y0tr3mKZ4kZXFVRhTMS	25	47	183	2020-12-16	9
7Aifj5a3xjW2k9E3sEREtV	dreAMEE (acoustic)	45	184	2020-12-15	7
7IdG4xrMfL4aXC3P4jhyDm	gop	40	183	2020-11-16	4
6eh6Z1QNkcp7k0wsbAu6zX	Mây Lang Thang	41	183	2020-02-02	1
5eZM5D8F9yNZvsE4uC2l1s	Bước Qua Mùa Cô Đơn	44	183	2020-12-10	1
11usBN9oLbxkDegtx4ilUW	Đường Tôi Chở Em Về	43	184	2020-07-03	1
5mIp41bAjfCpYSCompU7cE	Berlin	41	184	2020-02-12	1
4UEbczuNRxEy7SGJTrfEBd	To The Moon	45	184	2020-07-07	1
738A5dZVHTynH0sfeL87KV	CÓ CHẮC YÊU LÀ ĐÂY	45	184	2020-07-06	1
6oT0WOEPWOxsa2Vmnkxwxa	Chúng Ta Của Hiện Tại	50	184	2020-12-20	1
0jWo3TGNLOB9DbIed4gFpt	Chán Gái 707	40	183	2020-09-29	1
5mUdh6YWnUvf0MfklEk1oi	Stuck with U	71	184	2020-05-08	1
2elrGKavY9BbIbk9ZMnsdW	Bật Nhạc Lên	42	183	2020-06-12	1
2Uejuvo8WwGMH3hUe8NGsO	Thích Quá Rùi Nà	47	183	2020-03-24	1
6jz6E152RTO3RfyjmdpAri	Okeokeoke	40	183	2020-11-09	1
56sZf01q5Ih5jXICYyslq7	tâm trạng tan hơi chậm một chút	46	184	2020-05-17	4
1tCQC9HuRvujLuSe2sgf2S	Past Lives	60	183	2020-09-21	1
35lcJMXPJ00gMqMdKo7iFK	3 1 0 7 (feat. Duongg & Nâu)	47	183	2020-05-11	1
17lXlOSU0tkeOIpYJ9xasE	in the dark	40	184	2020-02-20	2
38rXnQ4McNlZGTA3WNPNc1	Dù Cho Mai Về Sau	46	183	2020-11-17	2
3euz4vS7ezKGnNSwgyvKcd	Positions	81	183	2020-10-30	14
26jN76TbwKh8wHd7DY27hf	Blue Tequila	39	92	2020-08-27	2
1OojCidx0eoPKch2M0Kz31	HELP EVER HURT NEVER	78	178	2020-05-20	11
7C3WHnNZ5zcUutPtsB7KjD	Đi Về Nhà	49	183	2020-12-20	1
1D5q4yg90UnV6e4sMRuLzz	Muốn Nói Với Em	41	183	2020-06-06	2
5vJ5JDNypTPlAc5yv3du8s	Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies)	50	183	2020-12-29	1
3euz4vS7ezKGnNSwgyvKcd	Positions	81	183	2020-10-30	14
0Vw8JSu2raGD3tKl5qKFwc	Bông Hoa Đẹp Nhất	41	184	2020-09-12	1
5O0csa2fMgpO8DwEhwThRV	bao tiền một mớ bình yên?	52	183	2020	1
5aoGeA25QuLumgivwYZ29b	Chờ Đợi Có Đáng Sợ	45	184	2020-07-20	2
6nYfHQnvkvOTNHnOhDT3sr	BE	78	182	2020-11-20	8
4LO3n3uH8Iu6xi09nh2u9i	24h	41	183	2020-10-28	1
57pRPLUQbHjxkNDm8wxVVC	Bất Chấp	39	183	2020-10-13	1
1F0Bv3kIks6u0esYZP0q46	Bất Bình Thường	45	184	2020-04-01	2
0izHbyAAjxFR60XtvPiz0u	Chỉ Còn Ta Và Ta Giữa Trời	40	184	2020-05-30	1
7FEh6eJumH2tqhXKfQ5Tul	Cứ Chill Thôi	49	183	2020-07-11	1
6nYfHQnvkvOTNHnOhDT3sr	BE	78	182	2020-11-20	8
3GZFFLWF9rsD7Jqrdy5BuR	100 Years Love	39	184	2020-01-21	1
510WT3clDw7bTqUcorerQX	Gác Lại Âu Lo	47	183	2020-07-25	2
0vyG4FyBIHURVJjQT0RDvG	Abyss	62	183	2020-12-03	1
2CMlkzFI2oDAy5MbyV7OV5	Kid Krow	82	178	2020-03-20	12
3Qj2vsFzmaB8jcH6Q60WIG	The Prelude	63	183	2020-07-17	6
4yP0hdKOZPNshxUOjY0cZj	After Hours	88	183	2020-03-20	14
4tHnhcKAaAaD83UfrTvUPt	dreAMEE	50	184	2020-06-28	10
0sR2OYG6Rh4RSHck3DvAWK	Dù Cho Mai Về Sau (Acoustic Version)	43	183	2020-01-12	2
5xduxfrnEQpYdH54ilWMAN	The Playah	45	183	2020-12-15	3
4c0kP5hJrKy9QrN6DgSWKJ	Có Em Đời Bỗng Vui	41	183	2020-02-07	1
2wlUnZuVsUWqyfSY0aM1li	Sao Em Lại Tắt Máy?	44	183	2020-11-21	1
5luCD1OBB8iHHhaSaOLHGz	Chuyện Rằng	47	183	2020-08-08	2
4yP0hdKOZPNshxUOjY0cZj	After Hours	88	183	2020-03-20	14
0v7y0tr3mKZ4kZXFVRhTMS	25	47	183	2020-12-16	9
7Aifj5a3xjW2k9E3sEREtV	dreAMEE (acoustic)	45	184	2020-12-15	7
7IdG4xrMfL4aXC3P4jhyDm	gop	40	183	2020-11-16	4
6eh6Z1QNkcp7k0wsbAu6zX	Mây Lang Thang	41	183	2020-02-02	1
5eZM5D8F9yNZvsE4uC2l1s	Bước Qua Mùa Cô Đơn	44	183	2020-12-10	1
11usBN9oLbxkDegtx4ilUW	Đường Tôi Chở Em Về	43	184	2020-07-03	1
5mIp41bAjfCpYSCompU7cE	Berlin	41	184	2020-02-12	1
4UEbczuNRxEy7SGJTrfEBd	To The Moon	45	183	2020-07-07	1
738A5dZVHTynH0sfeL87KV	CÓ CHẮC YÊU LÀ ĐÂY	45	183	2020-07-06	1
6oT0WOEPWOxsa2Vmnkxwxa	Chúng Ta Của Hiện Tại	50	183	2020-12-20	1
0jWo3TGNLOB9DbIed4gFpt	Chán Gái 707	40	183	2020-09-29	1
5mUdh6YWnUvf0MfklEk1oi	Stuck with U	71	184	2020-05-08	1
2elrGKavY9BbIbk9ZMnsdW	Bật Nhạc Lên	42	183	2020-06-12	1
2Uejuvo8WwGMH3hUe8NGsO	Thích Quá Rùi Nà	47	183	2020-03-24	1
6jz6E152RTO3RfyjmdpAri	Okeokeoke	40	183	2020-11-09	1
56sZf01q5Ih5jXICYyslq7	tâm trạng tan hơi chậm một chút	46	183	2020-05-17	4
1tCQC9HuRvujLuSe2sgf2S	Past Lives	60	183	2020-09-21	1
35lcJMXPJ00gMqMdKo7iFK	3 1 0 7 (feat. Duongg & Nâu)	47	183	2020-05-11	1
17lXlOSU0tkeOIpYJ9xasE	in the dark	40	183	2020-02-20	2
38rXnQ4McNlZGTA3WNPNc1	Dù Cho Mai Về Sau	46	183	2020-11-17	2
3euz4vS7ezKGnNSwgyvKcd	Positions	81	183	2020-10-30	14
26jN76TbwKh8wHd7DY27hf	Blue Tequila	39	92	2020-08-27	2
1OojCidx0eoPKch2M0Kz31	HELP EVER HURT NEVER	78	179	2020-05-20	11
7C3WHnNZ5zcUutPtsB7KjD	Đi Về Nhà	49	183	2020-12-20	1
1D5q4yg90UnV6e4sMRuLzz	Muốn Nói Với Em	41	183	2020-06-06	2
5vJ5JDNypTPlAc5yv3du8s	Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies)	50	183	2020-12-29	1
3euz4vS7ezKGnNSwgyvKcd	Positions	81	184	2020-10-30	14
0Vw8JSu2raGD3tKl5qKFwc	Bông Hoa Đẹp Nhất	41	183	2020-09-12	1
5O0csa2fMgpO8DwEhwThRV	bao tiền một mớ bình yên?	52	184	2020	1
5aoGeA25QuLumgivwYZ29b	Chờ Đợi Có Đáng Sợ	45	184	2020-07-20	2
6nYfHQnvkvOTNHnOhDT3sr	BE	78	182	2020-11-20	8
4LO3n3uH8Iu6xi09nh2u9i	24h	41	183	2020-10-28	1
57pRPLUQbHjxkNDm8wxVVC	Bất Chấp	39	183	2020-10-13	1
1F0Bv3kIks6u0esYZP0q46	Bất Bình Thường	45	183	2020-04-01	2
0izHbyAAjxFR60XtvPiz0u	Chỉ Còn Ta Và Ta Giữa Trời	40	183	2020-05-30	1
7FEh6eJumH2tqhXKfQ5Tul	Cứ Chill Thôi	49	183	2020-07-11	1
6nYfHQnvkvOTNHnOhDT3sr	BE	78	182	2020-11-20	8
3GZFFLWF9rsD7Jqrdy5BuR	100 Years Love	39	183	2020-01-21	1
510WT3clDw7bTqUcorerQX	Gác Lại Âu Lo	47	184	2020-07-25	2
0vyG4FyBIHURVJjQT0RDvG	Abyss	62	183	2020-12-03	1
2CMlkzFI2oDAy5MbyV7OV5	Kid Krow	82	179	2020-03-20	12
3Qj2vsFzmaB8jcH6Q60WIG	The Prelude	63	183	2020-07-17	6
4yP0hdKOZPNshxUOjY0cZj	After Hours	88	184	2020-03-20	14
4tHnhcKAaAaD83UfrTvUPt	dreAMEE	50	183	2020-06-28	10
0sR2OYG6Rh4RSHck3DvAWK	Dù Cho Mai Về Sau (Acoustic Version)	43	183	2020-01-12	2
5xduxfrnEQpYdH54ilWMAN	The Playah	45	184	2020-12-15	3
4c0kP5hJrKy9QrN6DgSWKJ	Có Em Đời Bỗng Vui	41	184	2020-02-07	1
2wlUnZuVsUWqyfSY0aM1li	Sao Em Lại Tắt Máy?	44	184	2020-11-21	1
5luCD1OBB8iHHhaSaOLHGz	Chuyện Rằng	47	184	2020-08-08	2
4yP0hdKOZPNshxUOjY0cZj	After Hours	88	183	2020-03-20	14
0v7y0tr3mKZ4kZXFVRhTMS	25	47	183	2020-12-16	9
7Aifj5a3xjW2k9E3sEREtV	dreAMEE (acoustic)	45	183	2020-12-15	7
7IdG4xrMfL4aXC3P4jhyDm	gop	40	184	2020-11-16	4
6eh6Z1QNkcp7k0wsbAu6zX	Mây Lang Thang	41	183	2020-02-02	1
5eZM5D8F9yNZvsE4uC2l1s	Bước Qua Mùa Cô Đơn	44	183	2020-12-10	1
11usBN9oLbxkDegtx4ilUW	Đường Tôi Chở Em Về	43	184	2020-07-03	1
5mIp41bAjfCpYSCompU7cE	Berlin	41	183	2020-02-12	1
4UEbczuNRxEy7SGJTrfEBd	To The Moon	45	183	2020-07-07	1
738A5dZVHTynH0sfeL87KV	CÓ CHẮC YÊU LÀ ĐÂY	45	183	2020-07-06	1
6oT0WOEPWOxsa2Vmnkxwxa	Chúng Ta Của Hiện Tại	50	183	2020-12-20	1
0jWo3TGNLOB9DbIed4gFpt	Chán Gái 707	40	183	2020-09-29	1
5mUdh6YWnUvf0MfklEk1oi	Stuck with U	71	183	2020-05-08	1
2elrGKavY9BbIbk9ZMnsdW	Bật Nhạc Lên	42	183	2020-06-12	1
2Uejuvo8WwGMH3hUe8NGsO	Thích Quá Rùi Nà	47	184	2020-03-24	1
6jz6E152RTO3RfyjmdpAri	Okeokeoke	40	184	2020-11-09	1
56sZf01q5Ih5jXICYyslq7	tâm trạng tan hơi chậm một chút	46	183	2020-05-17	4
1tCQC9HuRvujLuSe2sgf2S	Past Lives	60	183	2020-09-21	1
35lcJMXPJ00gMqMdKo7iFK	3 1 0 7 (feat. Duongg & Nâu)	47	184	2020-05-11	1
17lXlOSU0tkeOIpYJ9xasE	in the dark	40	183	2020-02-20	2
38rXnQ4McNlZGTA3WNPNc1	Dù Cho Mai Về Sau	46	184	2020-11-17	2
3euz4vS7ezKGnNSwgyvKcd	Positions	81	183	2020-10-30	14
26jN76TbwKh8wHd7DY27hf	Blue Tequila	39	92	2020-08-27	2
1OojCidx0eoPKch2M0Kz31	HELP EVER HURT NEVER	78	178	2020-05-20	11
7C3WHnNZ5zcUutPtsB7KjD	Đi Về Nhà	49	183	2020-12-20	1
1D5q4yg90UnV6e4sMRuLzz	Muốn Nói Với Em	41	183	2020-06-06	2
5vJ5JDNypTPlAc5yv3du8s	Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies)	50	183	2020-12-29	1
3euz4vS7ezKGnNSwgyvKcd	Positions	81	184	2020-10-30	14
0Vw8JSu2raGD3tKl5qKFwc	Bông Hoa Đẹp Nhất	41	184	2020-09-12	1
5O0csa2fMgpO8DwEhwThRV	bao tiền một mớ bình yên?	52	184	2020	1
5aoGeA25QuLumgivwYZ29b	Chờ Đợi Có Đáng Sợ	45	183	2020-07-20	2
6nYfHQnvkvOTNHnOhDT3sr	BE	78	183	2020-11-20	8
4LO3n3uH8Iu6xi09nh2u9i	24h	41	184	2020-10-28	1
57pRPLUQbHjxkNDm8wxVVC	Bất Chấp	39	183	2020-10-13	1
1F0Bv3kIks6u0esYZP0q46	Bất Bình Thường	45	184	2020-04-01	2
0izHbyAAjxFR60XtvPiz0u	Chỉ Còn Ta Và Ta Giữa Trời	40	183	2020-05-30	1
7FEh6eJumH2tqhXKfQ5Tul	Cứ Chill Thôi	49	183	2020-07-11	1
6nYfHQnvkvOTNHnOhDT3sr	BE	78	182	2020-11-20	8
3GZFFLWF9rsD7Jqrdy5BuR	100 Years Love	39	183	2020-01-21	1
510WT3clDw7bTqUcorerQX	Gác Lại Âu Lo	47	183	2020-07-25	2
0vyG4FyBIHURVJjQT0RDvG	Abyss	62	183	2020-12-03	1
2CMlkzFI2oDAy5MbyV7OV5	Kid Krow	82	178	2020-03-20	12
3Qj2vsFzmaB8jcH6Q60WIG	The Prelude	63	184	2020-07-17	6
4yP0hdKOZPNshxUOjY0cZj	After Hours	88	183	2020-03-20	14
4tHnhcKAaAaD83UfrTvUPt	dreAMEE	50	183	2020-06-28	10
0sR2OYG6Rh4RSHck3DvAWK	Dù Cho Mai Về Sau (Acoustic Version)	43	184	2020-01-12	2
5xduxfrnEQpYdH54ilWMAN	The Playah	45	183	2020-12-15	3
4c0kP5hJrKy9QrN6DgSWKJ	Có Em Đời Bỗng Vui	41	183	2020-02-07	1
2wlUnZuVsUWqyfSY0aM1li	Sao Em Lại Tắt Máy?	44	183	2020-11-21	1
5luCD1OBB8iHHhaSaOLHGz	Chuyện Rằng	47	183	2020-08-08	2
4yP0hdKOZPNshxUOjY0cZj	After Hours	88	183	2020-03-20	14
0v7y0tr3mKZ4kZXFVRhTMS	25	47	184	2020-12-16	9
7Aifj5a3xjW2k9E3sEREtV	dreAMEE (acoustic)	45	184	2020-12-15	7
7IdG4xrMfL4aXC3P4jhyDm	gop	40	184	2020-11-16	4
6eh6Z1QNkcp7k0wsbAu6zX	Mây Lang Thang	41	183	2020-02-02	1
5eZM5D8F9yNZvsE4uC2l1s	Bước Qua Mùa Cô Đơn	44	183	2020-12-10	1
11usBN9oLbxkDegtx4ilUW	Đường Tôi Chở Em Về	43	183	2020-07-03	1
5mIp41bAjfCpYSCompU7cE	Berlin	41	183	2020-02-12	1
4UEbczuNRxEy7SGJTrfEBd	To The Moon	45	183	2020-07-07	1
738A5dZVHTynH0sfeL87KV	CÓ CHẮC YÊU LÀ ĐÂY	45	184	2020-07-06	1
6oT0WOEPWOxsa2Vmnkxwxa	Chúng Ta Của Hiện Tại	50	184	2020-12-20	1
0jWo3TGNLOB9DbIed4gFpt	Chán Gái 707	40	183	2020-09-29	1
5mUdh6YWnUvf0MfklEk1oi	Stuck with U	71	183	2020-05-08	1
2elrGKavY9BbIbk9ZMnsdW	Bật Nhạc Lên	42	184	2020-06-12	1
2Uejuvo8WwGMH3hUe8NGsO	Thích Quá Rùi Nà	47	183	2020-03-24	1
6jz6E152RTO3RfyjmdpAri	Okeokeoke	40	183	2020-11-09	1
56sZf01q5Ih5jXICYyslq7	tâm trạng tan hơi chậm một chút	46	183	2020-05-17	4
1tCQC9HuRvujLuSe2sgf2S	Past Lives	60	183	2020-09-21	1
35lcJMXPJ00gMqMdKo7iFK	3 1 0 7 (feat. Duongg & Nâu)	47	183	2020-05-11	1
17lXlOSU0tkeOIpYJ9xasE	in the dark	40	183	2020-02-20	2
38rXnQ4McNlZGTA3WNPNc1	Dù Cho Mai Về Sau	46	184	2020-11-17	2
3euz4vS7ezKGnNSwgyvKcd	Positions	81	184	2020-10-30	14
26jN76TbwKh8wHd7DY27hf	Blue Tequila	39	92	2020-08-27	2
1OojCidx0eoPKch2M0Kz31	HELP EVER HURT NEVER	78	179	2020-05-20	11
7C3WHnNZ5zcUutPtsB7KjD	Đi Về Nhà	49	183	2020-12-20	1
1D5q4yg90UnV6e4sMRuLzz	Muốn Nói Với Em	41	183	2020-06-06	2
5vJ5JDNypTPlAc5yv3du8s	Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies)	50	183	2020-12-29	1
3euz4vS7ezKGnNSwgyvKcd	Positions	81	183	2020-10-30	14
0Vw8JSu2raGD3tKl5qKFwc	Bông Hoa Đẹp Nhất	41	183	2020-09-12	1
5O0csa2fMgpO8DwEhwThRV	bao tiền một mớ bình yên?	52	183	2020	1
5aoGeA25QuLumgivwYZ29b	Chờ Đợi Có Đáng Sợ	45	183	2020-07-20	2
6nYfHQnvkvOTNHnOhDT3sr	BE	78	182	2020-11-20	8
4LO3n3uH8Iu6xi09nh2u9i	24h	41	183	2020-10-28	1
57pRPLUQbHjxkNDm8wxVVC	Bất Chấp	39	183	2020-10-13	1
1F0Bv3kIks6u0esYZP0q46	Bất Bình Thường	45	183	2020-04-01	2
0izHbyAAjxFR60XtvPiz0u	Chỉ Còn Ta Và Ta Giữa Trời	40	184	2020-05-30	1
7FEh6eJumH2tqhXKfQ5Tul	Cứ Chill Thôi	49	184	2020-07-11	1
6nYfHQnvkvOTNHnOhDT3sr	BE	78	183	2020-11-20	8
3GZFFLWF9rsD7Jqrdy5BuR	100 Years Love	39	183	2020-01-21	1
510WT3clDw7bTqUcorerQX	Gác Lại Âu Lo	47	184	2020-07-25	2
0vyG4FyBIHURVJjQT0RDvG	Abyss	62	183	2020-12-03	1
2CMlkzFI2oDAy5MbyV7OV5	Kid Krow	82	178	2020-03-20	12
3Qj2vsFzmaB8jcH6Q60WIG	The Prelude	63	183	2020-07-17	6
4yP0hdKOZPNshxUOjY0cZj	After Hours	88	183	2020-03-20	14
4tHnhcKAaAaD83UfrTvUPt	dreAMEE	50	183	2020-06-28	10
0sR2OYG6Rh4RSHck3DvAWK	Dù Cho Mai Về Sau (Acoustic Version)	43	183	2020-01-12	2
5xduxfrnEQpYdH54ilWMAN	The Playah	45	184	2020-12-15	3
4c0kP5hJrKy9QrN6DgSWKJ	Có Em Đời Bỗng Vui	41	183	2020-02-07	1
2wlUnZuVsUWqyfSY0aM1li	Sao Em Lại Tắt Máy?	44	183	2020-11-21	1
5luCD1OBB8iHHhaSaOLHGz	Chuyện Rằng	47	183	2020-08-08	2
4yP0hdKOZPNshxUOjY0cZj	After Hours	88	183	2020-03-20	14
0v7y0tr3mKZ4kZXFVRhTMS	25	47	184	2020-12-16	9
7Aifj5a3xjW2k9E3sEREtV	dreAMEE (acoustic)	45	183	2020-12-15	7
7IdG4xrMfL4aXC3P4jhyDm	gop	40	183	2020-11-16	4
6eh6Z1QNkcp7k0wsbAu6zX	Mây Lang Thang	41	183	2020-02-02	1
5eZM5D8F9yNZvsE4uC2l1s	Bước Qua Mùa Cô Đơn	44	184	2020-12-10	1
11usBN9oLbxkDegtx4ilUW	Đường Tôi Chở Em Về	43	184	2020-07-03	1
5mIp41bAjfCpYSCompU7cE	Berlin	41	183	2020-02-12	1
4UEbczuNRxEy7SGJTrfEBd	To The Moon	45	183	2020-07-07	1
738A5dZVHTynH0sfeL87KV	CÓ CHẮC YÊU LÀ ĐÂY	45	184	2020-07-06	1
6oT0WOEPWOxsa2Vmnkxwxa	Chúng Ta Của Hiện Tại	50	184	2020-12-20	1
0jWo3TGNLOB9DbIed4gFpt	Chán Gái 707	40	184	2020-09-29	1
5mUdh6YWnUvf0MfklEk1oi	Stuck with U	71	183	2020-05-08	1
2elrGKavY9BbIbk9ZMnsdW	Bật Nhạc Lên	42	184	2020-06-12	1
2Uejuvo8WwGMH3hUe8NGsO	Thích Quá Rùi Nà	47	184	2020-03-24	1
6jz6E152RTO3RfyjmdpAri	Okeokeoke	40	183	2020-11-09	1
56sZf01q5Ih5jXICYyslq7	tâm trạng tan hơi chậm một chút	46	183	2020-05-17	4
1tCQC9HuRvujLuSe2sgf2S	Past Lives	60	183	2020-09-21	1
35lcJMXPJ00gMqMdKo7iFK	3 1 0 7 (feat. Duongg & Nâu)	47	183	2020-05-11	1
17lXlOSU0tkeOIpYJ9xasE	in the dark	40	183	2020-02-20	2
38rXnQ4McNlZGTA3WNPNc1	Dù Cho Mai Về Sau	46	183	2020-11-17	2
