id	name	genres	followers	popularity
1mcTU81TzQhprhouKaTkpq	Rauw Alejandro	puerto rican pop, trap latino, urbano latino	14691220	90
6LZA6PhNCwUfHzqfpN1nYL	Angela Torres	argentine telepop, latin viral pop	138680	56
4NUePmzDvCYqilXBFa91Hg	Dilsinho	pagode, pagode novo	3849823	73
2wkoKEfS6dXwThbyTnZWFU	Mau y Ricky	latin pop, pop venezolano, reggaeton, urbano latino	5871899	73
7dzq55YG3wjViqexDwiycQ	Ivete Sangalo	arrocha, axe, mpb, pagode, pop nacional, samba reggae	1933816	64
1OUDQLymoysITxprkd0Qvj	Coti	cantautor, latin pop, rock en espanol, spanish pop, spanish pop rock	267887	63
39yVoqm6sYFvvqF1RciUVf	Carlos Rivera	latin arena pop, latin pop, mexican pop	3871159	73
3AIPhNgeF9S1Kyg9Yy3UQW	Dani Martín	spanish pop, spanish pop rock	815789	64
5kIE5Bm5P9h6KDsz46V2qc	Ara Malikian		109992	56
7LvoDJUNGnOrPdGRzVtOJ9	Young M.A	alternative r&b, lgbtq+ hip hop, nyc rap, pop rap, rap, trap, viral rap	1334645	61
2BPwxhCvvcb8xDl8GWIjbh	Odeal	nigerian pop, uk contemporary r&b, uk hip hop	29149	48
5K7ycaD88tqfUHqYx2Fu5H	JNR	polish alternative rap	739	19
7tjIbRJHAb3mLgPB9UUufh	KPSN	polish alternative rap, polish hip hop	8027	34
5yCePNbg17dGLSNKkfT2Tq	Vikland		124	14
4f3GGPv4juGYbGLnr4XCVG	Haukebri		400	33
6piIAIurGAryW5h1rqQC16	Passion	ccm, christian alternative rock, christian music, world worship, worship	373992	60
39xmI59WrIMyyJjSDq6WCu	Crowder	ccm, christian alternative rock, christian music, worship	341993	59
565BnuaflKZGlz7RfB2c6o	Chidima		1072	38
23qTVXMXScqLqI2XXCRL0P	Keegergutt	russelater	793	25
6PdjF5rYsY26exiVNonqzN	Japsekok		120	25
23qTVXMXScqLqI2XXCRL0P	Keegergutt	russelater	793	25
6PdjF5rYsY26exiVNonqzN	Japsekok		120	25
1vsoMmfIuE8J2jLy54KkjG	MC Marangoni	funk 150 bpm	40781	23
5b7N6Le7TXrNRdoTcqOLMF	Mc Barone		15389	40
6pobP6wEnGrYJFU2UCHKmn	martyboi		153	16
1fcZ5xS3sNC2USFveWZA7t	Flöber	russelater	3178	37
3yG1tOFLnoW8UVmkXOD4EZ	Benjamin Beats	russelater	4004	41
4ud3JHok5xM7HWBbsCmxFi	Haukebri		0	15
0mgBLNLUw7jqtl9KrQSI6z	David Jansen		241	24
03SBMfoHX3EUENFwFoLN5i	Soppgirobygget	norwegian pop, russelater	27549	51
54CixfaGAPcjkP7Dx5PjvV	El Papi	norwegian pop, russelater	54120	55
06d6Jun2N1hugnXeN98kQ0	KAMAARA	dark trap, scream rap, viral rap	101768	55
03SBMfoHX3EUENFwFoLN5i	Soppgirobygget	norwegian pop, russelater	27549	51
6M5pgjMS5dVG0hGRh5xADx	Helen Sjöholm	classic swedish pop, swedish pop	52883	53
5BYuBzqmTXwUDw2rYkwExr	The Kills	alternative dance, alternative rock, garage rock, garage rock revival, indie rock, modern blues rock, modern rock, new rave, rock	652592	51
4RddZ3iHvSpGV4dvATac9X	Papa Roach	alternative metal, nu metal, rap metal, rap rock	4540153	71
41FMJPXoXfglCBwBRQ3Q9B	Juur	russelater	11865	37
6m2iYPwsqzgxxIPhWDPjvm	Man Ray	argentine rock, early avant garde, rock en espanol, rock nacional	10759	32
46VwdSiSccsgzNhJP9sGhQ	Emmsjé Gauti	icelandic hip hop, icelandic pop	14669	34
4XDBGHRPftnFVN98aR9hVZ	Jülevenner		62	23
4YnmlfVdziLiqFQtQ4zTcq	Páll Óskar	classic icelandic pop, icelandic pop	15472	32
6opz1Ax3VqCmeQBGax1erx	BRÍET	icelandic pop, icelandic singer-songwriter	16418	42
57G9I7jAcDTkgRjVuwsQfi	Young Karin		3	14
2pIBLhhqkxDdbhZt0u9yMm	Hipsumhaps		0	14
7a0EHDYu3wAgR3qiC87Mm0	Helgi Björnsson	classic icelandic pop, icelandic pop	10547	36
7BbTAP29jeeO2PZsxm5kXP	Sigga Beinteins	classic icelandic pop, icelandic pop	1958	31
6MBiPjSFsYijvVDtKDwVs4	Herra Hnetusmjör	icelandic hip hop, icelandic pop	19437	39
0hHSuSCpKFLU5twpJNTO3t	Friðrik Dór	icelandic pop	16400	40
2mgonCuv2QEZZbPOatCbyu	Jón Jónsson	icelandic pop	13340	34
4YXcE4pT7k4CLJ4SI9mtwE	Steindi Jr.	icelandic pop	499	23
4KsGMNzBc29HS8e4QrVvDu	Jóhanna Guðrún	icelandic pop	1651	35
4jfe3cL8wzjPxD9CViP2dW	Aron Can	icelandic hip hop, icelandic indie, icelandic pop	15104	39
28FtvCIh12VQL6ggWDS1ps	Valdimar Guðmundsson	icelandic folk, icelandic pop	890	34
0lgsuFM2HtfiRaF64Dyq5L	Salka Sól		514	20
5iooaVMwxfp6s6DxiXwUfo	Selma Björnsdóttir	classic icelandic pop, icelandic pop	501	24
2HHQphX5mznC7M4Ejkbe1f	Jakob Frímann Magnússon		0	14
3mW1tGoa3Hg8Y2f0JodEld	Gissur Páll Gissurarson		0	14
3FlCKtwOEYQQYyGVEbxG2Z	George Henrique & Rodrigo	arrocha, sertanejo, sertanejo pop, sertanejo universitario	1428747	67
7okwEbXzyT2VffBmyQBWLz	Maná	latin arena pop, latin pop, latin rock, mexican pop, mexican rock, rock en espanol	8957660	77
4ivFOCSoFSwxPXQawDqylT	Rotlaus	norwegian country, norwegian pop	40712	51
6nVcjUJemqpJjc1WevwTvL	La Vela Puerca	latin alternative, latin rock, reggae uruguayo, rock en espanol, rock uruguayo	866010	61
7u710e44HW3K7A5eTnRqHC	Fabri Fibra	italian hip hop, rap napoletano	1294677	66
4hkB2bR5ek6lJChj6aunCn	Anuradha Paudwal	bhajan, classic bollywood, desi pop, filmi, ghazal, hare krishna, modern bollywood	3029328	67
5NvKO965JkIJanRuKQPVN6	Rojo	latin christian, latin worship, rock cristiano	490802	54
2AWUCT9xtcvkjpFq1ZgpPj	Cem Adrian	turkish pop, turkish rock, turkish singer-songwriter	2695393	66
5txtvHad7VZxNOiSlEDHRm	Kerst Kids		262	37
26KBoGLMFhcMKTuiOb7n69	Kerstliedjes	christmas product	4238	55
17ooCTUBmk9rla2WeHV32G	Kerstkinderen	christmas product, muziek voor kinderen	1716	43
06eTdzI1FA6c2cPQAeVHY2	Miss Montreal	dutch pop, dutch rock	191580	53
7oDJQjouTE3FiFv2TXUxPp	Felipe Vilela	adoracao, groove gospel, rap cristao	23340	41
7z4f7gF5I8R1ZQVPao5Tts	Nic Medeiros		784	27
7yIo15qboa9gHCtqK7cOLx	Salomão	adoracao, reggae cristao	170935	41
1Lu8pnzuqhbybOPW6nNEpz	Męskie Granie Orkiestra 2020	polish alternative, polish pop	63314	42
0MIG6gMcQTSvFbKvUwK0id	Mata	polish hip hop, polish trap	1630064	71
0GykMtlKoc68Hj2jwZLXul	Nosowska	polish alternative, polish pop	101072	49
0SemdcWjlvDIY6jqkl11dY	Urban Roosters	bases de freestyle	11874	48
2SRib7O0tWuMCXEMYmCRHc	Sweet Pain	bases de freestyle, rap espanol, rap underground espanol	15783	36
1jRF8rcj4TMuVQR9PWnpFm	Nerso & Verse	bases de freestyle	21257	47
5wXRHaEx8AvtUv0gyZHGf6	Newkid	swedish idol pop, swedish pop	62704	57
5Lv2GUVwqmQBPwrTrxucE5	Os Barões Da Pisadinha	arrocha, forro, piseiro	6529744	70
43DRDu6nLSeIedZ7T1A616	Xand Avião	arrocha, forro de favela, funk carioca	2655377	73
3TJGVUkSJzk5ZPixMFczZX	Vitor Fernandes	arrocha, forro	1325093	65
4x1fUORHa2EsxrQ6ZzAoQ0	Suni Hạ Linh	v-pop	193690	53
5Fjp36JpIQLDBTFeSnkUFG	Gin Tuan Kiet	v-pop	4527	7
2b1WND4dyYFzVjwdWo07l4	P336 Band		708	1
6O8UlDiKDOXyqEZQpARFn2	Tuyết Phượng		985	15
47mIJdHORyRerp4os813jD	League of Legends	speedrun, video game music	1535282	80
53XhwfbYqKCa1cC15pYq2q	Imagine Dragons	modern rock, rock	44011879	88
2hH1hx9u0wPjtJH3Mlt0RZ	Beat Chất Lượng Cao		1556	18
2uFUBdaVGtyMqckSeCl0Qj	Ludovico Einaudi	bow pop, compositional ambient, neo-classical	2834356	79
3e1kd1A7mKQmTs7fqX3GPI	Franco Feruglio		82	40
21oSJUaw7ESADBnS8I93yK	Mauro Loguercio		77	41
7eqjIlpFqiZ9iPfIz9LmgX	Gabriele Baffero		34	40
1FuRHwvPUBrBnCHF3hzm8y	Antonello Leofreddi		25	38
11IgISNFApjwaLP6Y64tEz	Marco Decimo		1295	47
7K5CN6zysGLqtsYT1XSVqM	hana*hana	classic j-pop	10448	33
2wjsoWglhKBQVfjUGdth1y	Minh Tuyết	v-pop, vietnamese pop	82155	39
6NG0bF3tpQuQOixbzFPLIv	Lil Lano	deep german hip hop, german hip hop, german trap	272241	54
4mYFgEjpQT4IKOrjOUKyXu	Wheatus	pop rock	132079	61
6O74knDqdv3XaWtkII7Xjp	Boyz II Men	boy band, contemporary r&b, new jack swing, r&b, urban contemporary	2636690	67
6k0IBR0lU42s2GYpNX7kA9	Brian McKnight	contemporary r&b, dance pop, neo soul, quiet storm, r&b, urban contemporary	1336694	62
3v5HBVyjlmrJu6JNCpAXqR	Dj Raulito		24744	40
2dIgFjalVxs4ThymZ67YCE	Stray Kids	k-pop, k-pop boy group	9808521	82
0zfNkbfXyVpesD3S0XFKB8	golden era	lo-fi cover	12602	45
4JAIvx8vd1sMssmNTcwnPX	lofi.remixes		1218	51
4IxGsHKsx2UE3oKWF9DN1V	Gallos Dorados	cumbia ranchera	796	22
6QO04IJTCHf4iedGSa7iqg	Banda Salvaje	cumbia ranchera	10767	32
6diRAnbJMBmn4MXIS4IHYk	Los Charros De Lumaco	cumbia chilena, cumbia ranchera	221121	53
6zWLSfAWJ35c78VgLRs7EY	Los Potros Del Sur	cumbia ranchera	18976	38
0CYa9QRhZqJguCRwAybSj4	Los Ruiseñores de la Frontera	cumbia ranchera	8002	32
35qSQ3Rr7VGXFyB8qimJUq	Los Charros de Luchito y Rafael	cumbia chilena, cumbia ranchera	36889	48
4TMHGUX5WI7OOm53PqSDAT	Grateful Dead	classic rock, cosmic american, country rock, double drumming, jam band, psychedelic rock, rock	1585684	65
6PjV05LlULv9XmFu7HeAia	Wheeler Walker Jr.	outlaw country, redneck	293173	55
7g9IIZVavPOJdU9eNwTNLr	Fukkk Offf	electro house, hamburg electronic	33623	43
2DYDFBqoaBP2i9XrTGpOgF	Naeleck	electro	37737	65
3YLkA6vzX3YvFV8qP2olwP	KATFYR		3794	39
2mAb9JDF63azaglqA7c9bb	Robyn Ottolini	alt z, contemporary country, country pop	29152	47
5ssA04MpBRTymDVVa347OE	Kushko		229	15
2nCBL8gOThAAnLFlVVeVlH	Dmann		541	20
0BAD6nFwCeDg4Rsg8U0MCI	Knikt		1451	28
6VSx5Yd2AO0fhm0h6xxeGi	NDG	italian hip hop, pop virale italiano	22170	46
3lY9Fxceu60W1rbon7PkuF	Omar Montes	flamenco urbano, urbano espanol	497620	70
3o7aFoRens3q0PemGHwM6X	Ayden Lau		942	36
03SBMfoHX3EUENFwFoLN5i	Soppgirobygget	norwegian pop, russelater	27549	51
7okwEbXzyT2VffBmyQBWLz	Maná	latin arena pop, latin pop, latin rock, mexican pop, mexican rock, rock en espanol	8957660	77
38vf1Wys8uNYdbZQwtGpmr	Miro Žbirka	slovak pop, slovak punk	70281	45
7qm0LNllRXF6zYHC2wjd4e	DJ FITTE	epa dunk	1803	37
39Vb3HnM9U8NncpFVi5GKB	Sprutnik		21	16
3ebOqZZsLCDAkLS6QdI8cc	Fabrizio Moro	classic italian pop, italian adult pop	618604	53
7t0rwkOPGlDPEhaOcVtOt9	The Cranberries	irish rock, pop rock	3135061	72
2q9wk5fkeU2C9CgCKdh4AN	Mc IG	funk carioca, funk consciente, funk mtg, funk ostentacao, funk paulista	960825	73
7okwEbXzyT2VffBmyQBWLz	Maná	latin arena pop, latin pop, latin rock, mexican pop, mexican rock, rock en espanol	8957660	77
4GepMkTgrIZECoCC55vqjW	Marama	cumbia pop	1084399	62
5YtG8ex3jLuNHgS6TqQAux	Magik Band	classic disco polo	3313	31
5i4eEHnOuA0eG9i4gAqVN1	Öresus	russelater	15243	39
134sCDSe1w2zPnfCG4hT0f	Wulf	dutch pop, dutch rock	29086	53
6xpqO0zJHdy9pGoY7u0G8u	Su Majestad Mi Banda el Mexicano de Casimiro Zamudio		3776	31
7okwEbXzyT2VffBmyQBWLz	Maná	latin arena pop, latin pop, latin rock, mexican pop, mexican rock, rock en espanol	8957660	77
4ivFOCSoFSwxPXQawDqylT	Rotlaus	norwegian country, norwegian pop	40712	51
7okwEbXzyT2VffBmyQBWLz	Maná	latin arena pop, latin pop, latin rock, mexican pop, mexican rock, rock en espanol	8957660	77
0daVGEYMVnQZ3NZIpIuFWn	The Cambridge Singers	british choir, cambridge choir, chamber choir, choral	17853	56
4JKHXlntTvmZnLxjbeRcPL	City of London Sinfonia	british orchestra, chamber orchestra, classical performance	1625	55
0NYMMK9shZvGfTbaeE75xd	Puerto Seguro	latin christian, latin worship, rock cristiano	30673	39
6oMQVHIihBzjKq4FbNRGW9	Templo Soul	groove gospel	20668	34
4oKMJxfKAUkddjrPMPdk5k	Arief	lagu melayu, pop minang	60152	53
4oKMJxfKAUkddjrPMPdk5k	Arief	lagu melayu, pop minang	60152	53
4XQhU3S4TyPkiPIsSu2hmA	Diggy Dex	dutch hip hop, dutch pop, dutch rock, nederreggae	72769	52
4GaAzGCRu6rYPmVDn3iEJ1	De Club Van Sinterklaas	christmas product, muziek voor kinderen	13653	57
4XQhU3S4TyPkiPIsSu2hmA	Diggy Dex	dutch hip hop, dutch pop, dutch rock, nederreggae	72769	52
682qzOnGxexrwH41Cy51Hu	Alzate	colombian pop, musica popular colombiana	581334	56
2u70zmwJlNfRR89itoO8j2	Megapuesta	cumbia chilena, cumbia ranchera	84862	44
7dtEPWp7BbkJ5k0ZItLvdu	Américo		2063	23
7fkXGW1p4ij1L5B3zNXc2f	Proyecto Power	cumbia ranchera	8581	37
77IW5ZK1smDQYYKDCQugXh	Suzan & Freek	dutch pop, dutch rock	414623	62
7rXM91kSsqGzvYANukdQJD	單依純		28609	50
1fqpSvihFqrhpvzrTPrRMQ	Subway Surfers		10576	38
6O8UlDiKDOXyqEZQpARFn2	Tuyết Phượng		985	15
4bwIf0yXJf0F9AmOl2J78M	Camellia	denpa-kei, rhythm game	161347	53
6F5tPDq3TIduDv2ki6O1Oq	Swings	k-rap	80478	44
2Yv0nlRtzgPl6u0dsS2hFv	Paloalto	k-rap	41897	48
2ZeeJPDvqzQ7c8iG3rRsyc	Thomas Ng	chill r&b	15574	47
7FIqXqYZHMomTAcTXF4UHu	Milky Day	chill r&b	35186	53
4pQN0GB0fNEEOfQCaWotsY	Helloween	german metal, german power metal, hard rock, melodic metal, metal, neo classical metal, old school thrash, power metal, rock, speed metal	1042597	59
5ZS223C6JyBfXasXxrRqOk	Jhené Aiko	pop, r&b, urban contemporary	6025920	77
6rcXIsvN8zhlcFvZ6RDcWz	Storyteller(GAiA×cosMo@暴走P)		90	21
31hrPUMBg96szrqNAb3oqP	Blacklite District	antiviral pop	86230	51
5lEzAveEBteB85UVvKTanp	whaledontsleep	japanese alternative pop, japanese new wave	160359	50
13pwqHspIhcy1IcAooefso	Will Wood and the Tapeworms	new jersey indie	119794	55
7ucOhItVkxNqunNLo8AkzN	fripSide	anime, j-pixie, j-poprock	196806	51
69bG9tC62d8oTFC9aTTosn	New West	toronto indie	130460	70
0NL5y5XDX80Yljh9ix8ojz	Dj Raahul Pai		9583	47
7mvgh2U7ufS7tl2bU2FKxl	Deejay Rax		47	40
2LgKrgRJcbJlt14i1LTzDU	Amit Mishra	desi pop, filmi, modern bollywood	615164	56
5UwPcoTd9QXi8L7YzpqjeC	Amrita Bharti		7	12
6sPmVRxgwGhNpGL0rwVqQU	Aneek Dhar		87	13
4YRxDV8wJFPHPTeXepOstw	Arijit Singh	desi pop, filmi, modern bollywood	65119582	88
56SjZARoEvag3RoKWIb16j	B Praak	desi pop, punjabi pop	5180528	73
0y59o4v8uw5crbN9M3JiL1	Badshah	desi hip hop, desi pop, desi trap, haryanvi pop, modern bollywood	22645333	75
6wa1AsxB9oJP7lwNSmbcYx	Daler Mehndi	bhangra, desi hip hop, desi pop, filmi, modern bollywood	1214143	58
21x3ja7RPjkjLoaJhQmw9C	Dee MC		13818	43
0NErdIJtuKBjtxKmlqaWdj	Divya Kumar	desi pop, filmi, indian folk, modern bollywood	247317	64
11BXjsOWoC85qAKxr1h0NX	Hemant Brijwasi		389	21
5wQDQFm7Ku8WWGi5xqJ9lp	Jyotica Tangri	desi pop, modern bollywood	455137	63
0ESWSdsAB8QDp2eA4ES2Er	Keerthi Sagathia	gujarati pop	33482	46
09UmIX92EUH9hAK4bxvHx6	Mithoon	desi pop, filmi, modern bollywood, sufi	4805487	71
4E5oyNFcB3uXLkLdjYmP9Z	Neha Bhasin	desi pop, filmi, modern bollywood	475601	55
62oXvXduWDCHCpfmTBSSex	Nitin Kumar		158	13
42kFgHUZBoHFMNvzTlYPe6	Prateeksha		58	12
5qHTw4EBukwn3GFseugVmc	Purusharth Jain		20	12
2kfnDfWBBNodVVrupfzMJO	Rahul Bhatt		83	14
6ID2zdEFxXLChwiqQzf3ZA	Raja Hasan	rajasthani pop, sufi	3288	49
3dN9MQpjIyNxyeRfz4EDZe	Rochak Kohli	desi pop, modern bollywood	373520	71
0bRPtPZQkWHeG7MGk9eWlh	Romy	desi pop, modern bollywood	31290	64
1TbRSunWGZ46mqnapcWxrm	Salim Merchant	modern bollywood	30376	61
0ygVoSAqn4tgm4AgCuKQpF	Salman Ali	sufi	81960	46
465OXuCU8YZNmVG1leLwQ9	Shashwat Sachdev	modern bollywood	10651	57
6hz7tQZxHyfDG2P71XVI3A	Shrivastva		0	12
6PtoffEX0RiktNdmCeuWkl	Siddharth Basrur	modern bollywood	24349	52
3eDT9fwXKuHWFvgZaaYC5v	Sunidhi Chauhan	desi pop, filmi, modern bollywood, sufi	12459259	73
5nIj2r9cBtQoPtEs0wKqCt	Tanishka Sanghvi	gujarati pop	306	31
6CXEwIaXYfVJ84biCxqc9k	Vishal Dadlani	desi hip hop, desi pop, filmi, modern bollywood	6902486	71
5KOvzkFqFQBE4r34ebiDXh	Vivek Hariharan		818	53
0L5GV6LN8SWWUWIdBbTLTZ	Shankar-Ehsaan-Loy	desi pop, filmi, modern bollywood	3127020	69
6jf2eKjiPT6P18RbOSLzf0	Arko	desi pop, filmi, modern bollywood	671974	66
4XJbBF8I2RxG9RNWTdYyon	Shivam		306	44
1mBydYMVBECdDmMfE2sEUO	Sachin-Jigar	desi pop, filmi, gujarati pop, modern bollywood	1239482	74
0JOxt5QOwq0czoJxvSc5hS	GASHI	pop rap, trap soul	229083	59
7bXgB6jMjp9ATFy66eO08Z	Chris Brown	dance pop, pop, r&b	17785470	88
7oMRcCu0OYSCtCyS3P37iC	Afro B	afroswing, dancehall, uk dancehall	187557	54
540vIaP2JwjQb9dm3aArA4	DJ Snake	dance pop, edm, electronic trap, pop, pop dance, pop rap	8248630	77
0zfNkbfXyVpesD3S0XFKB8	golden era	lo-fi cover	12602	45
4JAIvx8vd1sMssmNTcwnPX	lofi.remixes		1218	51
2cNMMulo6S2a0tHrwX2s6i	nublu	estonian pop	50945	46
60d24wfXkVzDSfLS6hyCjZ	Martin Garrix	dance pop, dutch edm, edm, electro house, pop, pop dance, progressive house, tropical house	15668939	77
0m2Wc2gfNUWaAuBK7URPIJ	Bono	hollywood	44321	55
1X8wFHJFucBUmBc7spQ4jP	The Edge		9396	50
76eIrOIqck4yuOhrYZGx3a	oceanfromtheblue	chill r&b, korean r&b	87331	48
6soPpJHlCtN6SY8pWlfbC6	-M-	chanson, french indie pop, french pop, french rock, nouvelle chanson francaise	403625	59
1aCtu6ooZLKUUvqUJvzJzM	Solguden & Mannen	russelater	14010	37
6nOLU4KvDpg0nRVU0HPiAH	Positiv	drikkelek, russelater	1040	28
09A6IffSw0t8L8sfuOCVws	Wael Kfoury	arab pop, belly dance, lebanese pop	1258679	52
4hcbAecUdoV3kX1n9oHV11	Teree		10424	28
39E15l8zeCDYpSZwFNX4G2	Eleni Foureira	greek pop, laiko	245431	58
3UbyYnvNIT5DFXU4WgiGpP	Whitesnake	album rock, british blues, classic rock, glam metal, hard rock, metal, rock	2554449	64
1taWFSDSElKxklyuXIJaEy	Chris Collier		640	35
1SVtMriXtOiO6uISBBiNtt	Simboy		689	24
0Jga6gHIPUOwmZMtvkyMG2	DJ Kalle	russelater	4624	30
7fOtaGYi9Mrft9xjRXqRAA	Sportsalleen	russelater	2816	44
6UcQFFnIvpe1W7Rfs3ChRT	Kisen		250	29
6jqBam92sljV7rBw7zFLi3	Bølla	russelater	293	41
259ZtaiKuf2DU53pb9HJUh	Lovseth		128	24
0d8mG9WdaERsqUDE3HfZUz	Tore Oellingrath	russelater	1565	29
09U6hmCerKcIJrixubiBjm	Pineapple StormTv	rap baiano, trap baiano, trap brasileiro	6507280	73
01y0qj3pkC0Fw07YLnKsvK	Sos	trap brasileiro	40861	51
3wBaGk27FvQ71abHE8CpKt	Dudu		861	29
2mNP0EIVZICxF8NJ46SG0L	Meno Tody	funk carioca, trap carioca	353822	53
460m2YG30duLCuHwFdiLgX	Yunk Vino	trap brasileiro	270928	64
1UBSRfDGNkhpTWQeMyCwHb	Ebony	funk carioca, rap feminino nacional	42101	46
0JdCnTEH50FSYNKnTNVfR2	Jogzz		447	46
07V0GWuWYmgheREejBORmk	Paulo Ricardo	brazilian rock, mpb, pop nacional antigas, rock nacional brasileiro	416625	48
6waMroMKtlDkMjWwGXWTMS	Beowülf		0	12
5UIS1H0Wah89d010X98xGX	Rafael (El Bomba)		3235	19
501MfkAIop4dRLvOqjlMHl	Murdock	belgian dnb, belgian edm, dancefloor dnb, drum and bass	13483	40
3XJdOCSffaRYAxlvleKUbW	Doctrine		1435	28
5zYJziKktyqWwmoAWXrShP	Modestep	brostep, dubstep, edm, electro house	343667	48
3n16EAnJtz6SZGx2zJssrI	Amazing Show	mandopop, taiwan indie, taiwan pop, taiwan punk	114865	50
5pnSNZZRyYViu2n58Zlw1J	Wali	dangdut, dangdut koplo, indonesian pop, indonesian pop rock	1168984	57
7okwEbXzyT2VffBmyQBWLz	Maná	latin arena pop, latin pop, latin rock, mexican pop, mexican rock, rock en espanol	8957660	77
0VJIBKdqJygrupAxpSTk7q	Shaka Ponk	french rock	328881	51
4oLeXFyACqeem2VImYeBFe	Fred again..	edm, house	447601	76
5KNNVgR6LBIABRIomyCwKJ	Dermot Kennedy	folk-pop, irish pop	1229641	76
0NYMMK9shZvGfTbaeE75xd	Puerto Seguro	latin christian, latin worship, rock cristiano	30673	39
0daVGEYMVnQZ3NZIpIuFWn	The Cambridge Singers	british choir, cambridge choir, chamber choir, choral	17853	56
34SEvj5AzrGxeXqcOceERW	Thomas Järvheden	danspunk, komedi	10144	33
0EyZDKtc41e4A3a3v69MxD	Muscadine Bloodline	contemporary country	152393	61
74xBVPWYoSf5pvo5IkePRO	Şebnem Ferah	turkish pop, turkish rock	1291454	61
4Lw6zDFtDp7WVblSAXcQdW	Ana Diaz	swedish pop	19700	47
1FKCRRhfazT8IjGqy9QT1X	CC Cowboys	classic norwegian pop, norwegian pop, norwegian rock	49263	42
5HeUjWClBMbaVtHAQE1WNI	Omar Naghmet Wattar	jalsat	3589	25
6mo0UbyIvIePdXNyLwQlk5	Milow	belgian pop, belgian rock, belgian singer-songwriter, dutch rock, german pop	182000	58
06eTdzI1FA6c2cPQAeVHY2	Miss Montreal	dutch pop, dutch rock	191580	53
3BwCvUfnT11B2jJtFZMtfH	João Carreiro	sertanejo, sertanejo pop, sertanejo universitario	109330	51
1FKCRRhfazT8IjGqy9QT1X	CC Cowboys	classic norwegian pop, norwegian pop, norwegian rock	49263	42
4rBvN6UImNzcY5abMKdAuw	Tùng Dương	rock viet	9787	31
4e2YScWe1RhmJL80glVNTH	Chất Lượng Cao		1293	10
3FT7SEpxtqKJy5mNbBPBsj	Ashley Fatale		1873	3
6O8UlDiKDOXyqEZQpARFn2	Tuyết Phượng		985	15
2hH1hx9u0wPjtJH3Mlt0RZ	Beat Chất Lượng Cao		1556	18
4T8NIfZmVY6TJFqVzN6X49	tobi lou	chicago rap, pop	363154	63
2hH1hx9u0wPjtJH3Mlt0RZ	Beat Chất Lượng Cao		1556	18
2dd5mrQZvg6SmahdgVKDzh	PSY	k-pop, k-rap, korean old school hip hop	1582909	67
1mB4aweE1XGdjbFVFC8i5m	Ki:Theory	electronic rock	24362	37
6SyQf0xvpbCo2auehJzD9k	Honor of Kings		172	16
2oK50arx5G3y3xS7QJnm3d	Josh Langston		1391	30
6AVLthptCPhfrxlHadOBJD	Jill Scott	funk, hip hop, hip pop, neo soul, quiet storm, r&b, soul, urban contemporary	1621427	57
5jl0fMhsxf2HFsKq3miqYQ	Mc Bobô	funk carioca, funk ostentacao	34153	31
5M4vNqedDOthgKQBSJrsft	Davi oliver		39	19
432R46LaYsJZV2Gmc4jUV5	Joy Division	alternative rock, art rock, madchester, new wave, post-punk, rock, uk post-punk	2008999	64
7v4imS0moSyGdXyLgVTIV7	Nat King Cole	adult standards	1941528	80
7GWKbGPixqCtZrYiacoPbk	69 Danguje	lithuanian pop	3381	30
4ge6BVfvTr07o1jau9iNyt	Spesialstyrken	epa dunk	392	23
3QyoJDJ7VKcaULqkBH6fFV	Effektiv		47	15
6PjV05LlULv9XmFu7HeAia	Wheeler Walker Jr.	outlaw country, redneck	293173	55
0sTIahdPiK89tx5LdGJi4m	KjRock		52	40
4yU06ZMQgomPONCGeO0HgE	Magalí Sare	indie catala, jazz catala	3443	24
2JyfNRpzIspgrRGIzkjQ95	L0key Wavey		4649	28
4oLeXFyACqeem2VImYeBFe	Fred again..	edm, house	447601	76
03SBMfoHX3EUENFwFoLN5i	Soppgirobygget	norwegian pop, russelater	27549	51
5suCFlGHpWS0iXRzNbHV6V	Coyote Dax		1888	20
2Vvj76fff5uAw10W1sW54W	The Wldlfe	hopebeat, indie poptimism, indy indie	78756	45
3ebOqZZsLCDAkLS6QdI8cc	Fabrizio Moro	classic italian pop, italian adult pop	618604	53
7okwEbXzyT2VffBmyQBWLz	Maná	latin arena pop, latin pop, latin rock, mexican pop, mexican rock, rock en espanol	8957660	77
3qZ2n5keOAat1SoF6bHwmb	Zeca Pagodinho	pagode, partido alto, samba, samba de roda	1452704	64
0Q9slhIaEgg190iG8udYIV	Philip George	deep groove house, house, pop dance, tropical house, uk dance	109159	52
7h7ahzbTkbAFsshWJ7fOrc	Anton Powers	dance pop, deep groove house, house, pop dance, tropical house, uk dance	54471	52
1ZDu0fOcpCIjDwyl2cvk08	Vale pain	italian hip hop, trap italiana	190448	63
1bObiFZkYu7IfzxVlAVj5x	Danny Vera	dutch americana, dutch pop, dutch rock, dutch singer-songwriter, nederpop	251198	55
3P6ePaE5unCm7vjccfcBAe	Markus Krunegård	classic swedish pop, swedish pop, swedish singer-songwriter	71293	45
5NvKO965JkIJanRuKQPVN6	Rojo	latin christian, latin worship, rock cristiano	490802	54
04roC3Teouu613zLDKvHpQ	Drew Parker	country pop	24477	47
4cznHHnPbsPxoPQLHpS0qI	Reuben Stewart		0	28
5cb9htBJpREXDi58UGlOd1	DJ Frenzy	bhangra, desi pop	9235	37
1jBuxhWrR7PePdJ1zYPB45	Ariqu		461	25
