id	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	genre
5ghIJDpPoe3CfHMGu71E6T	0.502	0.912	1	-4.556	1	0.0564	2.55e-05	0.000173	0.106	0.72	116.761	301920	4	rock
7ej4Q1Td6Fln5ottHyFbWm	0.482	0.524	11	-7.88	1	0.034	0.0518	0.00291	0.064	0.0408	150.185	123891	4	rock
3VqHuw0wFlIHcIPWkhIbdQ	0.566	0.834	6	-8.412	0	0.0298	0.00277	0.008	0.0625	0.621	123.296	331560	4	rock
39shmbIHICJ2Wxnk1fPSdz	0.743	0.836	2	-6.465	1	0.116	0.0804	0	0.384	0.82	113.375	188987	4	rock
08mG3Y1vljYA6bvDt4Wqkj	0.31	0.7	9	-5.678	1	0.047	0.011	0.00965	0.0828	0.763	188.386	255493	4	rock
5EJ2THuhAapEIeQOtXUQ0x	0.543	0.903	11	-6.658	0	0.039	0.0102	0.00585	0.0862	0.962	162.241	263306	4	rock
4S7YHmlWwfwArgd8LfSPud	0.598	0.252	2	-15.086	1	0.0644	0.194	0.133	0.0992	0.0352	120.064	238307	4	rock
0anZn2y2bvzincM2gUHhcW	0.447	0.514	4	-10.859	1	0.0356	0.492	9.79e-05	0.379	0.764	159.886	155200	4	rock
59WN2psjkt1tyaxjspN8fp	0.466	0.833	7	-4.215	1	0.304	0.0266	0	0.0327	0.661	88.785	313573	4	rock
0So2sgVa8aJiARPl2P29u2	0.725	0.446	4	-8.958	0	0.0287	0.85	0.243	0.107	0.311	90.024	187333	4	rock
2lpIh6Gr6HYjg1CFBaucS5	0.537	0.748	2	-6.392	1	0.0282	0.000633	0.557	0.272	0.78	124.24	212747	4	rock
6U4VqEHy4n5VeiH4pQPL24	0.788	0.745	5	-7.072	1	0.258	0.29	0	0.0373	0.672	135.278	163893	4	rock
65S2uk1hIun6u09QaSckn7	0.815	0.497	5	-13.633	0	0.0345	0.243	0.000245	0.0682	0.611	107.024	233533	4	rock
0G21yYKMZoHa30cYVi1iA8	0.453	0.987	8	-4.485	1	0.0889	0.0195	0.283	0.268	0.316	123.544	273480	4	rock
4DMKwE2E2iYDKY01C335Uw	0.482	0.786	7	-5.735	1	0.032	0.00321	8.88e-05	0.446	0.793	126.755	323000	4	rock
3lG6OtGDsYAOALxEmubQQm	0.467	0.119	2	-10.99	1	0.0401	0.969	1.4e-06	0.0973	0.156	70.499	272485	4	rock
2SiXAy7TuUkycRVbbWDEpo	0.532	0.767	7	-5.509	1	0.0574	0.00287	0.000513	0.39	0.755	127.361	210173	4	rock
0hCB0YR03f6AmQaHbwWDe8	0.412	0.902	9	-11.6	1	0.405	0.0484	0.131	0.405	0.422	89.74	333893	4	rock
5Y05LYM8LhnQN78GqfjSeK	0.516	0.745	2	-8.352	1	0.0774	0.564	0	0.275	0.826	186.006	173173	3	rock
5bnMKUXkMfYVXW8FjvFTuV	0.543	0.829	4	-7.916	0	0.0497	0.00146	4.91e-05	0.289	0.64	126.195	262027	4	rock
2avaSeKHI5l4sLruVfLdi2	0.651	0.665	9	-7.43	0	0.0269	0.221	7.91e-06	0.0403	0.647	97.996	230720	4	rock
1j6kDJttn6wbVyMaM42Nxm	0.485	0.72	6	-5.991	1	0.127	0.0123	0	0.0546	0.0471	207.982	126960	4	rock
2zYzyRzz6pRmhPzyfMEC8s	0.574	0.913	6	-4.793	0	0.133	0.061	0.00158	0.156	0.423	115.728	208400	4	rock
2gAGWaK4wvt2xrFUlR4mK8	0.284	0.803	2	-5.293	0	0.173	0.302	0	0.242	0.553	67.536	323960	4	rock
3LkJaE6mfTskqEV8BUjHei	0.42	0.408	4	-12.588	0	0.0359	0.334	0.000461	0.092	0.331	143.983	247187	4	rock
5lcyIeEfwZTs8Ajw3kdF7P	0.429	0.736	5	-8.017	1	0.222	0.0696	0	0.0852	0.379	89.262	224147	4	rock
37ZJ0p5Jm13JPevGcx4SkF	0.532	0.887	0	-3.757	1	0.0335	0.0778	0.000214	0.294	0.795	122.511	249293	4	rock
1vBpwxsLVwaR4evBIaFmqD	0.622	0.763	9	-6.4	1	0.0263	0.055	8.91e-06	0.313	0.621	102.0	220800	4	rock
2HHtWyy5CgaQbC7XSoOb0e	0.815	0.438	0	-14.522	0	0.0346	0.216	0.000466	0.0787	0.552	108.965	243773	4	rock
7xVLFuuYdAvcTfcP3IG3dS	0.841	0.733	1	-5.077	1	0.142	0.0246	0	0.174	0.284	130.009	283693	4	rock
40riOy7x9W7GXjyGp4pjAv	0.579	0.508	2	-9.484	1	0.027	0.00574	0.000494	0.0575	0.609	147.125	391376	4	rock
1B4gJRq61xTs6r1O0Uq2iY	0.921	0.607	1	-7.397	1	0.209	0.525	1.12e-06	0.123	0.753	140.071	197079	4	rock
57bgtoPSgt236HzfBOd8kj	0.502	0.89	4	-5.175	1	0.0364	0.000147	0.0117	0.217	0.259	133.52	292880	4	rock
2mdEsXPu8ZmkHRRtAdC09e	0.294	0.337	6	-10.614	0	0.036	0.814	0.414	0.14	0.135	91.781	300683	5	rock
4mQwxVqjcHdUEfwSWEOopx	0.609	0.572	2	-7.726	0	0.0437	0.188	0	0.111	0.778	139.488	229800	4	rock
1jzIJcHCXneHw7ojC6LXiF	0.538	0.612	2	-6.02	1	0.424	0.308	0	0.213	0.684	168.197	182493	4	rock
5vI0C3TDTxySR6Oq8NWjE0	0.576	0.896	7	-8.026	1	0.04	0.0317	0	0.211	0.617	136.586	252920	4	rock
1gewemPOUilb21s7CfMS55	0.667	0.673	4	-6.006	1	0.0536	0.117	0	0.343	0.706	151.834	229040	4	rock
3dPQuX8Gs42Y7b454ybpMR	0.743	0.446	4	-7.807	0	0.0683	0.0039	0.118	0.337	0.278	123.596	232107	4	rock
3Q8zopc4ABXhysDb1sgLVW	0.477	0.917	2	-3.399	1	0.0814	0.0139	0	0.0756	0.267	160.021	199013	4	rock
70LcF31zb1H0PyJoS1Sx1r	0.515	0.43	7	-9.935	1	0.0372	0.0097	0.000133	0.129	0.104	91.844	238640	4	rock
6H3kDe7CGoWYBabAeVWGiD	0.634	0.63	1	-8.277	0	0.031	0.447	0.039	0.17	0.489	118.628	270773	4	rock
5rX6C5QVvvZB7XckETNych	0.7	0.864	7	-3.629	1	0.0283	0.0212	0	0.0956	0.887	102.997	297587	4	rock
48UPSzbZjgc449aqz8bxox	0.592	0.767	9	-2.788	0	0.027	0.0021	0.00165	0.127	0.328	96.483	329733	4	rock
21yRtB6B8EMounImAfHRCP	0.706	0.485	8	-9.671	1	0.331	0.337	0	0.122	0.144	115.414	205093	4	rock
57JVGBtBLCfHw2muk5416J	0.933	0.528	5	-6.472	0	0.162	0.112	0.329	0.163	0.756	109.975	214653	4	rock
54bm2e3tk8cliUz3VSdCPZ	0.539	0.828	4	-9.108	0	0.035	0.00067	0.421	0.154	0.562	105.25	515387	4	rock
2DlHlPMa4M17kufBvI2lEN	0.417	0.934	7	-3.908	0	0.119	0.000278	0.0015	0.132	0.287	127.066	210240	4	rock
7HW5WIw7ZgZORCzUxv5gW5	0.729	0.844	5	-8.824	1	0.0344	0.149	2.87e-06	0.0604	0.777	131.459	275440	4	rock
71M2k1fjF1ilqiL1oI2vJj	0.438	0.722	0	-6.388	1	0.0349	0.462	0.773	0.05	0.459	95.721	167533	4	rock
2Adn2LNgkHMH5TelQVAu4n	0.666	0.87	11	-5.004	0	0.246	0.203	0	0.0851	0.9	160.014	243920	4	rock
1Wrzhfa5bNlqvsnCztz190	0.603	0.843	9	-7.597	0	0.0557	0.0031	0.0337	0.445	0.503	172.676	194867	4	rock
3nW5v0Htr1ySk8czTJIA2V	0.563	0.784	1	-9.234	0	0.042	0.1	0.00219	0.895	0.387	98.011	297227	4	rock
3ow0TQVttXQF8rLckmXgRx	0.382	0.867	9	-7.426	1	0.0399	5.91e-06	0.581	0.196	0.453	87.309	298253	4	rock
6ZOBP3NvffbU4SZcrnt1k6	0.545	0.865	11	-5.708	0	0.0286	0.00664	1.1e-05	0.168	0.543	99.009	233933	4	rock
3sTN90bIP2cJ1783ctHykO	0.625	0.763	8	-4.997	0	0.129	0.147	0.0106	0.214	0.721	88.753	192160	4	rock
19CmuECYssqkPWANF4nLWM	0.658	0.815	0	-6.834	1	0.105	0.0168	0	0.341	0.837	99.276	191560	4	rock
5PKtqiUwkjveVYzmj4gMnz	0.578	0.748	7	-8.702	1	0.0546	0.0145	0.723	0.11	0.345	81.107	219080	3	rock
5MxNLUsfh7uzROypsoO5qe	0.307	0.433	1	-10.057	1	0.029	0.388	9.08e-05	0.332	0.224	160.9	266960	4	rock
69j0KoPJuwpnbGWrfn7Yll	0.692	0.496	7	-7.332	1	0.0241	0.172	6.42e-06	0.107	0.376	97.945	298960	4	rock
6eN1f9KNmiWEhpE2RhQqB5	0.268	0.98	11	-5.958	1	0.103	0.0192	0.00709	0.182	0.395	100.315	405600	4	rock
5W8YXBz9MTIDyrpYaCg2Ky	0.589	0.89	4	-3.719	0	0.0603	0.000481	0.00082	0.201	0.692	90.598	199907	4	rock
51rXHuKN8Loc4sUlKPODgH	0.645	0.705	1	-5.008	1	0.299	0.000813	0	0.128	0.376	137.133	229670	4	rock
6imjJij6aCM0IbbODUzJQn	0.465	0.977	7	-3.839	0	0.175	0.00111	0.00298	0.201	0.233	89.535	284027	4	rock
0dSIrRkA4PadGll16TgbnV	0.921	0.467	1	-8.443	1	0.119	0.0149	0.000238	0.334	0.287	135.995	191252	4	rock
5UWwZ5lm5PKu6eKsHAGxOk	0.413	0.881	11	-5.541	0	0.0367	5.99e-05	0.000308	0.0805	0.364	158.066	250547	4	rock
4anqYZt4APNlFwQixpbdZR	0.612	0.659	6	-6.995	0	0.406	0.0137	0	0.417	0.393	99.137	136093	4	rock
305WCRhhS10XUcH6AEwZk6	0.613	0.953	2	-3.435	1	0.0855	0.00148	0.000582	0.152	0.537	105.046	213800	4	rock
0RyA3o15NOLJYtm9NlDu5c	0.635	0.777	1	-6.018	1	0.231	0.181	0	0.357	0.177	128.09	218947	4	rock
1SyQ6t9RdRBK0QUCS6a797	0.862	0.642	6	-13.652	0	0.101	0.102	0	0.272	0.765	99.2	267267	4	hip hop
2HoDr1yVksl19omOhc1zWy	0.725	0.737	4	-7.453	1	0.324	0.000633	0.00417	0.109	0.219	77.162	214067	4	hip hop
6mz1fBdKATx6qP4oP1I65G	0.749	0.605	8	-9.359	0	0.086	0.00186	0.0381	0.115	0.966	142.024	251733	4	hip hop
4gQdwwPXSXnDkUh4jYqLoC	0.592	0.861	1	-5.177	1	0.249	0.024	0	0.492	0.794	90.238	196440	4	hip hop
3XVozq1aeqsJwpXrEZrDJ9	0.979	0.792	2	-2.784	1	0.0388	0.0025	7.71e-06	0.102	0.583	116.012	254467	4	hip hop
4c9XojqJDu7KNCh8GmNbj5	0.796	0.878	1	-3.325	1	0.185	0.171	0	0.234	0.795	144.0	257301	4	hip hop
4ciXokhIdlyhCh3tA5zo5P	0.803	0.745	6	-7.983	1	0.347	0.0354	0	0.265	0.619	82.75	203144	4	hip hop
3lq7QvK5uuNddrCzcc07uK	0.687	0.554	1	-9.044	1	0.277	0.279	0	0.103	0.551	164.961	140400	4	hip hop
6N3oYlfZ2RPdjMYdHCRmFS	0.705	0.684	0	-5.759	1	0.145	0.0353	0	0.206	0.246	100.006	242507	4	hip hop
7rb7SRR13wzdHnldMA92pl	0.521	0.538	1	-8.109	1	0.206	0.367	0.00189	0.119	0.177	141.894	345133	4	hip hop
7iF9B5dbSOfEeznArGFHhn	0.758	0.74	0	-5.762	0	0.203	0.0155	0	0.229	0.619	110.831	225560	4	hip hop
5z7mRKuyuhWx5rL9gotqX0	0.493	0.825	1	-5.978	1	0.274	0.0479	0	0.405	0.562	161.791	288787	4	hip hop
7JsoM9xf0Uc8tTHVnkVOio	0.931	0.517	2	-8.017	1	0.446	0.00162	0	0.108	0.45	129.111	193625	4	hip hop
2Vt0Hfq8IuORZewylb2jSG	0.825	0.414	2	-6.634	1	0.144	0.00265	0	0.357	0.106	72.993	200548	4	hip hop
4675yUu8AUbE72T94BkLCD	0.893	0.74	11	-4.936	0	0.132	0.299	0	0.0881	0.963	101.025	299147	4	hip hop
3KKrZ3adgWcJiJQWFqoDnv	0.926	0.427	6	-10.731	1	0.115	0.0258	0.000281	0.329	0.634	98.73	209160	4	hip hop
7LAGNTYv2nVYQZzUlhN7bM	0.904	0.601	2	-5.561	1	0.198	0.0305	0	0.615	0.761	87.037	118467	4	hip hop
503OTo2dSqe7qk76rgsbep	0.816	0.775	11	-3.323	1	0.234	0.16	0.00031	0.0543	0.527	93.431	270587	4	hip hop
1PVDE8hA2ZLtZDP9QUWyfy	0.833	0.652	11	-6.942	1	0.0762	0.00161	0.0985	0.106	0.405	158.022	135053	4	hip hop
6XO8RlYuJCiI0v3IA48FeJ	0.645	0.525	3	-5.399	0	0.0355	0.0574	0	0.505	0.238	83.018	108499	4	hip hop
0VUpkue1T9WZF2LtUqJbDY	0.815	0.906	7	-5.052	1	0.206	0.056	0	0.39	0.707	98.037	251320	4	hip hop
6cRuZc0B8uzuCYOEB8oI7D	0.8	0.461	1	-11.808	0	0.289	0.0738	0.873	0.111	0.152	140.086	195429	4	hip hop
3LBBeej1zGctWlJNpNa4I6	0.433	0.782	9	-6.359	1	0.0363	0.0108	0	0.38	0.498	94.995	207787	4	hip hop
6EzErQrKPhmAI8kKlMbUMP	0.789	0.71	4	-4.574	0	0.353	0.37	0	0.155	0.826	95.178	166773	4	hip hop
4RY96Asd9IefaL3X4LOLZ8	0.902	0.72	6	-2.776	0	0.347	0.26	0	0.0749	0.805	90.059	193467	4	hip hop
5FmQaP2fbcch4kQjJRUb5g	0.478	0.807	1	-6.917	0	0.383	0.0422	3.32e-05	0.842	0.681	102.711	175890	5	hip hop
500ErDt9kha3RUI7O9zyRD	0.833	0.652	11	-6.942	1	0.0762	0.00161	0.0985	0.106	0.405	158.022	135053	4	hip hop
6jL1SnyXcXiKOmw4M2RnmT	0.62	0.445	1	-17.154	0	0.382	0.00273	0.0145	0.333	0.587	202.134	248493	4	hip hop
3xI2BX87nRys1ENw1Zl0El	0.646	0.859	11	-4.934	1	0.333	0.159	0	0.108	0.628	77.057	263213	4	hip hop
12BFDskuFqdnVzxJUFkFoQ	0.764	0.776	11	-5.329	0	0.0329	0.124	0.000512	0.327	0.772	119.92	191778	4	hip hop
5lFDtgWsjRJu8fPOAyJIAK	0.893	0.48	1	-3.728	0	0.356	0.00855	0	0.116	0.382	86.976	170638	4	hip hop
5cl6rJmigUbx6cNrA3nV8z	0.736	0.651	6	-8.933	1	0.124	0.00265	0.000238	0.0838	0.971	166.572	222600	3	hip hop
2lImTHU4FcD8wDKsuVJnvJ	0.878	0.685	9	-5.28	1	0.225	0.00152	0	0.0753	0.523	157.003	211649	4	hip hop
4Li2WHPkuyCdtmokzW2007	0.789	0.858	1	-5.542	1	0.311	0.127	0	0.349	0.775	140.022	219333	4	hip hop
55WwvU3TsXYXaOisjxwJYT	0.596	0.796	7	-5.804	0	0.146	0.177	0	0.153	0.759	80.092	209253	4	hip hop
1tc180mu6V2FiavjdKKrj2	0.556	0.592	1	-9.407	1	0.177	0.245	1.6e-06	0.109	0.519	126.826	296822	4	hip hop
7KwZNVEaqikRSBSpyhXK2j	0.901	0.697	9	-3.439	1	0.28	0.145	0	0.287	0.67	93.941	229827	4	hip hop
7y6rUZMFkh59HkaJ6KQU0w	0.687	0.948	1	-2.574	0	0.36	0.326	0	0.581	0.859	120.636	200907	5	hip hop
5TWlLePBZZhX5z8UvEK51b	0.793	0.713	5	-6.242	0	0.0769	0.14	0	0.111	0.171	137.962	183187	4	hip hop
2TTDO3TyBiFKILOBER1WF2	0.778	0.729	2	-8.253	1	0.237	0.0376	0	0.679	0.224	94.996	232920	4	hip hop
5vW0zPJktca322gL7Hwl7x	0.646	0.599	8	-7.778	1	0.2	0.0833	0	0.277	0.231	74.977	133120	4	hip hop
5Pa05KEnOKyT5HK2m1CNoc	0.791	0.504	10	-7.865	1	0.267	0.0183	0	0.0963	0.355	159.949	230953	4	hip hop
2PpruBYCo4H7WOBJ7Q2EwM	0.727	0.974	4	-2.261	0	0.0664	0.103	0.000532	0.174	0.965	79.526	235213	4	hip hop
6dKRp4XzLCycXok4KkC3PK	0.902	0.623	1	-7.483	0	0.105	0.0795	7.63e-05	0.174	0.967	89.993	166632	4	hip hop
5ripJ19EYRmIhlt5hKubxH	0.889	0.449	0	-7.63	1	0.293	0.0313	0	0.0581	0.911	137.941	121113	4	hip hop
3ZRdFTiSPAbcv7C5oBrbnt	0.88	0.677	10	-4.764	0	0.321	0.0164	7.81e-06	0.0991	0.945	155.079	148630	4	hip hop
32af3BQBta1DxB96RtdKzB	0.697	0.478	9	-13.435	1	0.257	0.696	0.818	0.109	0.175	159.957	184921	4	hip hop
3F5CgOj3wFlRv51JsHbxhe	0.529	0.673	0	-4.711	1	0.175	0.000307	2.41e-06	0.093	0.366	165.921	218365	4	hip hop
7wzIfIQDA9vRLkEtL3goQV	0.656	0.953	8	-4.265	1	0.288	0.223	0	0.575	0.69	93.981	160147	4	hip hop
3amKj48hT2lYv4uzoLtBov	0.755	0.774	4	-4.903	0	0.299	0.0168	0	0.0719	0.669	80.003	246187	4	hip hop
6GgPsuz0HEO0nrO2T0QhDv	0.76	0.595	1	-6.366	1	0.0391	0.00544	0	0.241	0.361	131.497	263773	4	hip hop
4BaFzlfU0xvG19fP4muTVw	0.582	0.618	2	-4.889	1	0.298	0.0639	0	0.115	0.0798	181.008	230000	4	hip hop
7lL2lMWNtzOcf5HnEudNgn	0.813	0.619	7	-8.203	1	0.0294	0.245	0.0151	0.113	0.774	114.58	139507	4	hip hop
3okiZ40Ir3o60JKHFIYidN	0.768	0.566	10	-5.856	0	0.0676	0.0841	0.88	0.411	0.455	80.011	111000	4	hip hop
2sEKgKt7N4d7fPetASON80	0.575	0.88	10	-7.628	0	0.246	0.00253	0	0.212	0.425	91.428	182613	4	hip hop
4YNdQrE5hkrzF1ZTELS5B5	0.743	0.753	1	-4.479	1	0.0424	0.0714	3.02e-06	0.088	0.697	157.046	171210	4	hip hop
7nYvUtkQMx1v80S2FH2s9J	0.849	0.521	11	-12.999	0	0.216	0.304	1.65e-06	0.115	0.763	95.265	248867	4	hip hop
0zXNK6JtvgC2M6EZCWGuBC	0.817	0.431	9	-11.858	1	0.153	0.621	0.775	0.0996	0.428	90.004	129042	4	hip hop
2NBQmPrOEEjA8VbeWOQGxO	0.888	0.632	1	-3.872	1	0.219	0.19	0	0.101	0.662	91.979	266067	4	hip hop
21NALHsloDI31T781jDMFw	0.822	0.702	1	-13.507	1	0.0898	0.015	0.555	0.115	0.792	115.777	336173	4	hip hop
2GjdI973iM4W4Pl7Tckcke	0.731	0.701	1	-7.436	1	0.455	0.556	0	0.295	0.901	92.245	137253	4	hip hop
4LwU4Vp6od3Sb08CsP99GC	0.922	0.909	10	-2.429	0	0.27	0.0281	0	0.0856	0.309	95.295	161507	4	hip hop
1lQIzf6M8Adwe0ZTDK6qRz	0.659	0.764	0	-8.871	1	0.0415	6.07e-06	0.928	0.0638	0.333	160.014	65409	3	hip hop
2mMqupmNozzapRBs4KyBfo	0.772	0.672	11	-6.174	1	0.0503	0.173	3.56e-05	0.267	0.18	124.016	227693	4	hip hop
3n4cCOBMqolImjZXPwWg1f	0.765	0.796	9	-3.978	0	0.0541	0.0138	0.981	0.0714	0.688	93.381	268027	4	hip hop
3XPDZIbPrrt33QCtetecU4	0.462	0.865	11	-6.256	0	0.945	0.871	0	0.786	0.351	77.841	165022	5	hip hop
5wZZGQQlzqdkR4VGw4bDD1	0.76	0.585	2	-5.498	1	0.192	0.0154	4.56e-06	0.401	0.2	142.967	232467	4	hip hop
6bE3npRCJW3wmy4NV44ZS2	0.779	0.728	2	-5.512	1	0.0876	0.0582	0	0.0877	0.585	145.114	112861	4	hip hop
2ciLxvH3suF5CyQkbUsJVe	0.824	0.938	2	-4.566	1	0.251	0.0416	0.0752	0.154	0.494	126.014	169048	4	hip hop
3A1h5qXKX50GbFxq3X8V8w	0.874	0.463	9	-6.845	1	0.364	0.0223	0	0.109	0.261	140.005	131464	4	hip hop
4X5f3vT8MRuXF68pfjNte5	0.853	0.693	1	-6.87	1	0.275	0.0239	0	0.11	0.662	95.967	233787	4	hip hop
1UCVgSDDlH4vJ0jI4txWXP	0.414	0.895	9	-7.037	1	0.299	0.00521	0	0.171	0.48	154.826	232200	4	hip hop
1jvwC69oytNcp5aC3qMhJ0	0.452	0.748	10	-7.858	0	0.302	0.022	0	0.0422	0.586	173.722	221053	4	hip hop
6ScJMrlpiLfZUGtWp4QIVt	0.674	0.695	6	-8.636	0	0.278	0.0387	0.00202	0.194	0.773	151.486	221840	4	hip hop
4gBwvgP9zhEv6S0QkIsreH	0.855	0.763	1	-6.415	0	0.276	0.0328	0	0.122	0.649	91.698	254000	4	hip hop
6N1E2WZZxT9OZwEJhhBw5s	0.727	0.647	11	-7.383	0	0.28	0.0329	0	0.246	0.529	159.959	168620	4	hip hop
5JS1gz9zP4GTy0LZYvSeUK	0.884	0.423	6	-10.181	0	0.275	0.115	0	0.0895	0.259	95.753	159973	4	hip hop
0iULSLlbdVMvBs4HzIaLi9	0.707	0.757	5	-4.04	0	0.228	0.00729	0	0.0564	0.867	99.988	227091	4	hip hop
5Z01UMMf7V1o0MzF86s6WJ	0.692	0.744	2	-4.565	1	0.257	0.00868	0.000423	0.359	0.0612	171.374	326467	4	hip hop
72nLaDnt2dfxCA3ZAiEC2c	0.547	0.825	7	-8.499	1	0.212	0.105	0.000248	0.14	0.589	119.743	217827	5	hip hop
1DIXPcTDzTj8ZMHt3PDt8p	0.647	0.514	8	-10.05	1	0.0593	0.0655	0	0.398	0.386	79.975	240693	4	hip hop
0kSkSJGSbPIxW6jRmOmS5d	0.797	0.712	11	-8.581	0	0.281	0.00701	0	0.308	0.738	94.639	255090	4	hip hop
27ZZdyTSQWI7Cug2d2PkqV	0.9	0.509	1	-6.647	1	0.257	0.115	1.67e-06	0.0937	0.765	100.007	99283	4	hip hop
4C6Uex2ILwJi9sZXRdmqXp	0.95	0.891	2	-2.653	1	0.241	0.0645	1.77e-05	0.309	0.912	133.01	170977	4	hip hop
0n0Ehi0hWUpTvKk3bX9Zlk	0.889	0.496	4	-6.365	0	0.0904	0.259	0	0.252	0.544	86.003	180522	4	hip hop
3NsuucK8qXpIJf7KPZX7vq	0.895	0.109	0	-13.853	0	0.0996	0.534	0.549	0.106	0.546	134.067	118302	4	hip hop
3PpNWqCBo9bpnGNprmr9ul	0.741	0.521	5	-7.158	0	0.0536	0.145	0	0.156	0.151	136.549	257467	4	hip hop
33gwZOGJWEZ7dRWPqPxBEZ	0.724	0.675	2	-5.267	1	0.0867	0.0978	9.41e-06	0.351	0.325	160.048	199758	4	hip hop
6cHx6W5JmoWohzG7pdSYe3	0.73	0.772	5	-3.883	0	0.316	0.0878	0	0.401	0.403	147.053	218103	4	hip hop
1IAzD1muglOxOcPbUHs70R	0.68	0.687	9	-6.162	0	0.0709	0.0161	0	0.261	0.467	150.053	249533	4	hip hop
3b2vJ1JZgNjjuXAOKGUgYv	0.682	0.574	8	-6.996	1	0.278	0.408	0	0.102	0.114	144.907	203562	4	hip hop
6MdqqkQ8sSC0WB4i8PyRuQ	0.867	0.646	1	-4.674	0	0.288	0.303	0	0.279	0.67	88.634	304600	4	hip hop
0i7CkLR1hL4J6YjAjzM7fw	0.653	0.795	4	-6.93	0	0.214	0.104	1.69e-05	0.302	0.427	94.586	227850	4	hip hop
68vgtRHr7iZHpzGpon6Jlo	0.662	0.507	5	-8.238	1	0.118	0.257	0	0.0465	0.676	86.412	223440	4	hip hop
4JjUwfp8GQ3PxWg2QPKnpn	0.591	0.75	1	-6.599	0	0.0479	0.342	0.363	0.0804	0.385	149.931	178026	4	hip hop
2IRZnDFmlqMuOrYOLnZZyc	0.889	0.496	4	-6.365	0	0.0905	0.259	0	0.252	0.544	86.003	180522	4	hip hop
75F9KqsqSlI35A4t2LMK12	0.879	0.574	10	-5.602	0	0.391	0.519	8.76e-06	0.144	0.346	144.911	243463	4	hip hop
0YYHUL3nwwdr41pyJtx3jF	0.842	0.566	4	-11.437	0	0.21	0.379	2.16e-06	0.119	0.778	95.304	250987	4	hip hop
4OzYNrNT3FQ41z3uU2obkc	0.585	0.68	5	-6.66	1	0.298	0.271	0	0.244	0.62	140.048	212272	4	hip hop
4xkOaSrkexMciUUogZKVTS	0.548	0.847	1	-3.237	1	0.186	0.0622	0	0.0816	0.1	171.447	297787	4	hip hop
3lPX52Vpm5o0dzLxU2O0zk	0.602	0.605	1	-6.158	0	0.182	0.0579	0	0.351	0.452	187.944	144979	4	hip hop
7BMO7O7ImjV8HNTH74Tshv	0.908	0.758	9	-4.753	0	0.174	0.0687	0	0.0783	0.87	148.015	297840	4	hip hop
4TaAsJ3QUChYv71ahyK444	0.776	0.388	7	-9.089	1	0.903	0.447	0.0238	0.203	0.97	149.655	55051	4	hip hop
5A6OHHy73AR5tLxgTc98zz	0.684	0.834	2	-4.524	0	0.0675	0.0646	0	0.271	0.538	164.02	217667	4	hip hop
0ieS2bue78yadTdPiyzsaO	0.618	0.413	5	-9.311	0	0.398	0.134	0.000338	0.0913	0.462	87.412	337573	4	hip hop
7iMDaY1LnASwCk2uUpMtii	0.759	0.498	10	-10.615	1	0.0776	0.223	5.84e-05	0.406	0.244	126.972	195160	4	hip hop
6bcW7oyGGi68KqkoBzv6Qj	0.753	0.92	5	-5.773	1	0.432	0.0916	0	0.365	0.585	139.918	206907	4	hip hop
2MbdDtCv5LUVjYy9RuGTgC	0.904	0.723	11	-5.224	0	0.26	0.0631	0	0.185	0.835	145.013	227478	4	hip hop
1M2k43JJ7knEnQwiad3fIy	0.536	0.589	8	-6.043	0	0.329	0.0923	0.00276	0.303	0.252	84.152	193644	4	hip hop
0r2Bul2NuCViraT2zX1l5j	0.521	0.625	1	-7.47	1	0.067	0.0301	0	0.121	0.136	101.019	334067	4	hip hop
1MCfsmBfspRHL4StkbwIQC	0.734	0.609	8	-7.545	0	0.54	0.163	0	0.0965	0.511	139.798	181256	4	hip hop
65rRB2mspD309xE6YimZTl	0.66	0.539	9	-5.947	0	0.324	0.0534	0	0.222	0.307	109.318	293613	5	hip hop
3Kd5h5w2kQF0c7m7V9l9gQ	0.95	0.638	10	-6.982	0	0.166	0.00605	0.000149	0.074	0.373	100.028	253569	4	hip hop
73jR6M82RJCPyveFyrsf2T	0.931	0.363	11	-15.543	1	0.113	0.981	0.966	0.111	0.973	136.0	127950	4	hip hop
7mI5dBjsqIpxJS9feVnfFG	0.812	0.59	8	-6.612	1	0.101	0.0131	0.00434	0.0793	0.53	172.102	169410	4	hip hop
2qOm7ukLyHUXWyR4ZWLwxA	0.798	0.744	7	-5.328	0	0.136	0.33	0.000106	0.292	0.794	82.356	260000	4	hip hop
2aLmZdasaFf9F3AIM2kM2a	0.644	0.381	0	-7.425	0	0.0333	0.497	0.898	0.11	0.184	150.029	115201	4	hip hop
1Py8c3dkLF0YczcAyBFBEM	0.879	0.504	8	-8.284	1	0.271	0.0016	0	0.147	0.335	102.929	160777	4	hip hop
7C3PVUx7QvG6uxlR9bO79G	0.933	0.554	1	-4.372	1	0.244	0.0194	0	0.0973	0.475	130.024	182380	4	hip hop
2RxAbIgFKM4SUS7ZUqOcVk	0.766	0.621	0	-9.166	1	0.251	0.231	0.956	0.137	0.936	145.025	141200	4	hip hop
1bl99Q4umnPomYGv3dQP67	0.663	0.777	11	-4.954	0	0.109	0.277	0	0.0466	0.758	92.68	270507	4	hip hop
